Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
1180593,The Sociology of Marx (Morningside Books),Henri Lefebvre,"Lefebvre, Henri",,"=""0231055811""","=""9780231055819""",4,3.72,Columbia University Press,Paperback,214,1982,1966,2016/12/31,2016/12/14,,,read,"Último libro del año. Un buen libro para leer (una vez más) a Marx, esta vez elucidando sus inadvertidos avances en el estudio sociológico. Con amplios pasajes sobre Hegel y frases de bronce de Marx, se exploran conceptos tales como praxis, burocracia, estado, la alienación, la reificación, el desarrollo, la superación de la filosofía y la política, y la revolución; todos conceptos provenientes del ala más social/filosófica y menos económico/política de la amplia obra de Marx.",,,1,0
22433534,Poemas y antipoemas,Nicanor Parra,"Parra, Nicanor",,"=""""","=""""",5,4.28,Nascimento,Unknown Binding,158,1954,1954,2016/12/28,2016/12/26,,,read,,,,1,0
12911278,Rock Progressivo Italiano: An introduction to Italian Progressive Rock,Andrea Parentin,"Parentin, Andrea",,"=""146373428X""","=""9781463734282""",0,3.86,Andrea Parentin,Paperback,380,2011,2011,,2016/12/26,to-read,to-read (#59),to-read,,,,0,0
33575423,No hay lugar,Armando Uribe,"Uribe, Armando",,"=""""","=""""",3,3.54,Universitaria,Paperback,55,1970,,2016/12/26,2016/12/25,,,read,,,,1,0
32996595,La Greda Vasija,Alberto Rubio,"Rubio, Alberto",,"=""""","=""""",4,4.00,Carmelo Soria Impresor,Unknown Binding,61,1952,1952,2016/12/26,2016/12/25,,,read,,,,1,0
9349418,The Enigma of Capital: and the Crises of Capitalism,David Harvey,"Harvey, David",,"=""1846683092""","=""9781846683091""",0,4.02,Profile Books(GB),Paperback,320,2011,2010,,2016/12/24,to-read,to-read (#58),to-read,,,,0,0
32668267,La Invitación al Olvido,Miguel Arteche,"Arteche, Miguel",,"=""""","=""""",4,3.25,Eds Acanto,Paperback,51,1957,,2016/12/21,2016/12/21,,,read,,,,1,0
7197752,Juana Lucero,Augusto d'Halmar,"d'Halmar, Augusto",,"=""""","=""""",0,3.88,Editorial Andres Bello,Mass Market Paperback,243,1991,1902,,2016/12/20,to-read,to-read (#57),to-read,,,,0,0
23492131,El capital en el siglo XXI,Thomas Piketty,"Piketty, Thomas",,"=""9562891259""","=""9789562891257""",0,4.06,Fondo de Cultura Económica,Unknown Binding,663,2014,2013,,2016/12/20,to-read,to-read (#56),to-read,,,,0,0
27156816,Manual De Tipografia,John Kane,"Kane, John",,"=""8425225124""","=""9788425225123""",0,4.19,Gustavo Gili,Paperback,240,2012,2002,,2016/12/20,to-read,to-read (#55),to-read,,,,0,0
171091,Poems of Akhmatova,Anna Akhmatova,"Akhmatova, Anna","Stanley Kunitz, Max Hayward","=""0395860032""","=""9780395860038""",0,4.34,Mariner Books,Paperback,192,1997,1962,,2016/12/19,to-read,to-read (#53),to-read,,,,0,0
6645905,Democracy and Other Neoliberal Fantasies: Communicative Capitalism and Left Politics,Jodi Dean,"Dean, Jodi",,"=""0822345056""","=""9780822345053""",0,3.91,Duke University Press,Paperback,232,2009,2009,,2016/12/17,to-read,to-read (#52),to-read,,,,0,0
1137231,Marxism and the Oppression of Women: Toward a Unitary Theory,Lise Vogel,"Vogel, Lise",,"=""0813512344""","=""9780813512341""",0,4.25,Rutgers University Press,Paperback,231,1987,1983,,2016/12/17,to-read,to-read (#51),to-read,,,,0,0
341580,Loco afán: Crónicas del sidario,Pedro Lemebel,"Lemebel, Pedro",,"=""843392382X""","=""9788433923820""",5,4.40,Editorial Anagrama,Hardcover,180,2006,1996,2016/12/16,2016/12/13,,,read,"Notable su capacidad de relatar crónicas breves que te absorben en un mundo denso y oscuro, pero también amplio y política e históricamente situado. Las numerosas crónicas de este volumen giran en torno a la homosexualidad, sexualidad, el travestismo y lo trans, siempre bajo una fuerte temática de clase que intersecta el enfoque de género y la crítica social que en sus relatos se encuentran implícitos. Sumando la virtud de su prosa, resulta una lectura imprescindible para adentrarse en el ""otro"" Chile, ese de las diversidades y disidencias que el moralismo y conservadurismo chileno buscan invisibilizar. ",,,1,0
100017,Continental Philosophy: A Very Short Introduction,Simon Critchley,"Critchley, Simon",,"=""0192853597""","=""9780192853592""",4,3.70,Oxford University Press,Paperback,149,2001,2001,2016/12/15,2016/07/05,,,read,,,,1,0
18779003,Punk Sociology (Palgrave Pivot),David Beer,"Beer, David",,"=""113737120X""","=""9781137371201""",0,4.00,Palgrave Pivot,Hardcover,101,2014,2014,,2016/12/14,to-read,to-read (#50),to-read,,,,0,0
52121,Art Encounters Deleuze and Guattari: Thought Beyond Representation (Renewing Philosophy),Simon O'Sullivan,"O'Sullivan, Simon",,"=""1403918090""","=""9781403918093""",0,4.08,Palgrave Macmillan,Hardcover,244,2006,2005,,2016/12/14,to-read,to-read (#49),to-read,,,,0,0
7316687,"A Companion to Marx's Capital, Volume 1",David Harvey,"Harvey, David",,"=""1844673588""","=""9781844673582""",0,4.26,Verso,Hardcover,368,2010,2010,,2016/12/14,to-read,to-read (#48),to-read,,,,0,0
7324541,The Communist Hypothesis,Alain Badiou,"Badiou, Alain","David Macey, Steve Corcoran","=""1844676005""","=""9781844676002""",0,3.55,Verso,Hardcover,288,2010,2009,,2016/12/14,to-read,to-read (#47),to-read,,,,0,0
409558,Grundrisse: Foundations of the Critique of Political Economy,Karl Marx,"Marx, Karl",Martin Nicolaus,"=""0140445757""","=""9780140445756""",0,4.28,Penguin Books,Paperback,904,1993,1857,,2016/12/14,to-read,to-read (#46),to-read,,,,0,0
10185738,Why Marx Was Right,Terry Eagleton,"Eagleton, Terry",,"=""""","=""""",4,3.88,Yale University Press,Hardcover,258,2011,2011,,2016/12/14,,,read,,,,1,0
381416,The Revolution of Everyday Life,Raoul Vaneigem,"Vaneigem, Raoul",Donald Nicholson-Smith,"=""0939306069""","=""9780939306060""",0,4.14,Left Bank Distribution,Paperback,279,1994,1967,,2016/12/14,to-read,to-read (#45),to-read,,,,0,0
28061,Situationist International Anthology,Ken Knabb,"Knabb, Ken",,"=""0939682044""","=""9780939682041""",0,4.27,Bureau of Public Secrets,Paperback,532,2006,2002,,2016/12/14,to-read,to-read (#44),to-read,,,,0,0
485018,Body Outlaws: Rewriting the Rules of Beauty and Body Image,Ophira Edut,"Edut, Ophira",Rebecca Walker,"=""1580051081""","=""9781580051088""",0,3.89,Seal Press,Paperback,400,2004,2000,,2016/12/14,to-read,to-read (#43),to-read,,,,0,0
166085,"Hijas Americanas: Beauty, Body Image, and Growing Up Latina",Rosie Molinary,"Molinary, Rosie",,"=""1580051898""","=""9781580051897""",0,3.91,Seal Press,Paperback,336,2007,2007,,2016/12/14,to-read,to-read (#42),to-read,,,,0,0
670528,"Looking Queer: Body Image and Identity in Lesbian, Bisexual, Gay, and Transgender Communities",Dawn  Atkins,"Atkins, Dawn",,"=""156023931X""","=""9781560239314""",0,4.03,Haworth,Paperback,520,1998,1998,,2016/12/14,to-read,to-read (#41),to-read,,,,0,0
632508,"From the Fat of Our Souls: Social Change, Political Process, and Medical Pluralism in Bolivia (Comparative Studies of Health Systems and Medical Care) (Volume 26)",Libbet Crandon-Malamud,"Crandon-Malamud, Libbet",,"=""0520084306""","=""9780520084308""",0,3.20,University of California Press,Paperback,288,1993,1991,,2016/12/14,to-read,to-read (#40),to-read,,,,0,0
3550522,"Fat - A Fate Worse Than Death?: Women, Weight, and Appearance (Haworth Innovations in Feminist Studies)",Ellen Cole,"Cole, Ellen","Esther D. Rothblum, Ruth R. Thone","=""0789001780""","=""9780789001788""",0,3.67,Routledge,Hardcover,228,1997,1997,,2016/12/14,to-read,to-read (#39),to-read,,,,0,0
30652,Marx's Concept of Man,Erich Fromm,"Fromm, Erich",T.B. Bottomore,"=""0826477917""","=""9780826477910""",0,4.05,Bloomsbury Academic,Paperback,224,2004,1961,,2016/12/14,to-read,to-read (#38),to-read,,,,0,0
204011,Postmodernism or the Cultural Logic of Late Capitalism,Fredric Jameson,"Jameson, Fredric",,"=""0822310902""","=""9780822310907""",0,4.00,Duke University Press,Paperback,438,1992,1991,,2016/12/13,to-read,to-read (#37),to-read,,,,0,0
1576990,Poemas y canciones,Bertolt Brecht,"Brecht, Bertolt",,"=""842066653X""","=""9788420666532""",3,4.05,Alianza Editorial ,Hardcover,178,2006,1982,2016/12/14,2016/12/09,,,read,"Algunos buenísimos, pero otros se caían mucho en el estilo... quizás porque no me agradan las canciones, quizás es una mala traducción, quizás es cosa de gustos.",,,1,0
289666,Mapping Ideology (Mappings Series),Slavoj Žižek,"Žižek, Slavoj",,"=""1859840558""","=""9781859840559""",0,4.00,Verso,Paperback,348,1995,1995,,2016/12/13,to-read,to-read (#36),to-read,,,,0,0
1050149,Organs without Bodies: Deleuze and Consequences,Slavoj Žižek,"Žižek, Slavoj",,"=""0415969212""","=""9780415969215""",0,3.57,Routledge,Paperback,217,2003,2003,,2016/12/13,to-read,to-read (#35),to-read,,,,0,0
427114,An Introduction to Sociology: Feminist Perspectives,Pamela Abbott,"Abbott, Pamela",Claire Wallace,"=""0415122929""","=""9780415122924""",0,3.76,Routledge,Paperback,304,1997,1990,,2016/12/13,to-read,to-read (#34),to-read,,,,0,0
153278,The Sense and Non-Sense of Revolt,Julia Kristeva,"Kristeva, Julia",Jeanine Herman,"=""0231109970""","=""9780231109970""",0,3.71,Columbia University Press,Paperback,288,2001,1996,,2016/12/13,to-read,to-read (#33),to-read,,,,0,0
7613,Animal Farm,George Orwell,"Orwell, George","Ann Patchett, Téa Obreht","=""""","=""""",3,4.02,Plume,Paperback,129,2003,1945,,2016/12/13,,,read,,,,1,0
19785870,Critical Theory and Libertarian Socialism: Realizing the Political Potential of Critical Social Theory (Critical Theory and Contemporary Society),Charles Masquelier,"Masquelier, Charles",,"=""1441175709""","=""9781441175700""",0,4.33,Bloomsbury Academic,Kindle Edition,226,2014,2013,,2016/12/13,to-read,to-read (#32),to-read,,,,0,0
1236132,Socialism Unbound,Stephen Eric Bronner,"Bronner, Stephen Eric",,"=""081336776X""","=""9780813367767""",0,4.00,Westview Press,Paperback,280,2000,1990,,2016/12/13,to-read,to-read (#31),to-read,,,,0,0
393934,Critical Theory and Society: A Reader,Stephen Eric Bronner,"Bronner, Stephen Eric","Douglas Kellner, Max Horkheimer, Erich Fromm, Leo Löwenthal, Herbert Marcuse, Frederick Pollock, Theodor W. Adorno, Jürgen Habermas, Siegfried Kracauer, Walter Benjamin","=""0415900417""","=""9780415900416""",0,4.00,Routledge,Paperback,326,1990,1989,,2016/12/13,to-read,to-read (#30),to-read,,,,0,0
1236137,Reclaiming the Enlightenment: Toward a Politics of Radical Engagement,Stephen Eric Bronner,"Bronner, Stephen Eric",,"=""0231126093""","=""9780231126090""",0,3.52,Columbia University Press,Paperback,224,2006,2004,,2016/12/13,to-read,to-read (#29),to-read,,,,0,0
9486433,Critical Theory: A Very Short Introduction,Stephen Eric Bronner,"Bronner, Stephen Eric",,"=""0199730075""","=""9780199730070""",5,3.22,Oxford University Press,Paperback,144,2011,2011,2016/12/13,2016/07/05,,,read,"Muy breve reseña de la teoría crítica y sus autores. Mientras describe los avances y discrepancias de sus contenidos, el autor pasa por los autores más destacados presentando reseñas de sus obras, de manera que no sólo queda uno familiarizado con el general de la teoría crítica y el pensamiento de la Escuela de Frankfurt, sino que también se adquiere una introducción a las obras que lo componen. Muy bueno. Incluye hasta el tipo de redacción utópico/panfletero del gremio de la Nueva Izquierda.",,,1,0
6203201,The Soviet Union: A Very Short Introduction,Stephen Lovell,"Lovell, Stephen",,"=""0199238480""","=""9780199238484""",3,3.72,Oxford University Press,Paperback,176,2009,2009,2016/12/12,2016/07/20,,,read,"Breve, empieza en un tono bastante sesgado contra la URSS, pero desde la mitad en adelante se vuelve más interesante, mezclando atemporalmente los sucesos geopolíticos con las tendencias culturales rusas y las variaciones de la línea del partido, ofreciendo una imagen más dinámica que el típico relato cronológico.",,,1,0
29586734,Descolonizar el lenguaje (Spanish Edition),Patricia de Souza,"Souza, Patricia de",,"=""956964804X""","=""9789569648045""",0,3.71,Los Libros de la Mujer Rota,Paperback,124,2016,,,2016/12/09,to-read,to-read (#28),to-read,,,,0,0
5552212,Lessons from the Fat-o-sphere: Quit Dieting and Declare a Truce with Your Body,Kate Harding,"Harding, Kate",Marianne Kirby,"=""0399534970""","=""9780399534973""",0,4.03,Tarcher,Paperback,272,2009,2009,,2016/12/05,to-read,to-read (#26),to-read,,,,0,0
290651,Fat: The Anthropology of an Obsession,Don Kulick,"Kulick, Don",Anne Meneley,"=""1585423866""","=""9781585423866""",0,3.84,Tarcher,Paperback,256,2005,2005,,2016/12/05,to-read,to-read (#25),to-read,,,,0,0
10080729,Fat Shame: Stigma and the Fat Body in American Culture,Amy Erdman Farrell,"Farrell, Amy Erdman",,"=""0814727689""","=""9780814727683""",0,3.90,NYU Press,Hardcover,219,2011,2011,,2016/12/05,to-read,to-read (#24),to-read,,,,0,0
476828,Bodies out of Bounds: Fatness and Transgression,Jana Evans Braziel,"Braziel, Jana Evans",Kathleen LeBesco,"=""0520225856""","=""9780520225855""",0,3.99,University of California Press,Paperback,391,2001,2001,,2016/05/29,to-read,to-read (#23),to-read,,,,0,0
33245767,Antología poética,Jorge Teillier,"Teillier, Jorge",,"=""""","=""""",5,4.38,Ediciones alma_perro,ebook,81,,,2016/12/04,2016/12/04,,,read,"Maravilloso autor, capaz de describir melancólicas escenas cargadas de imaginería estática, que puede resultar bastante familiar para sus compatriotas. El uso de reiteraciones logra que el lector revisite ideas y situaciones, invitándolo a experimentar las emociones que busca compartir. <br/><br/>Me lo leí en una sola noche.",,,1,0
25065629,Hunger Makes Me a Modern Girl,Carrie Brownstein,"Brownstein, Carrie",,"=""1594486638""","=""9781594486630""",0,3.83,Riverhead Books,Hardcover,244,2015,2015,,2016/12/04,to-read,to-read (#22),to-read,,,,0,0
6260997,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,Nicholas D. Kristof,"Kristof, Nicholas D.",Sheryl WuDunn,"=""0307267148""","=""9780307267146""",0,4.28,Knopf,Hardcover,294,2009,2008,,2016/12/04,to-read,to-read (#21),to-read,,,,0,0
22738563,We Should All Be Feminists,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""""","=""""",0,4.39,Vintage,Kindle Edition,52,2014,2012,,2016/11/30,to-read,to-read (#20),to-read,,,,0,0
192169,The Shambhala Anthology of Chinese Poetry,J.P. Seaton,"Seaton, J.P.",,"=""1570628629""","=""9781570628627""",5,4.08,Shambhala,Paperback,272,2006,2006,2016/11/28,2016/05/29,,,read,"La poesía china es gráfica, pero a la vez abstracta e interpretable, pintando paisajes y escenarios naturales, generalmente en ambientes de quietud y reflexión, donde mediante pocas palabras uno queda situado en otras tierras y épocas. Estos ambientes se complementan con los pensamientos de estos poetas (en su mayoría hombres), entregando efímeras ventanas de conocimiento y consejo en forma de metáfora.<br/><br/>Interesante la cantidad de referencias al vino y la ebriedad, a las aves, las estaciones del año, y la vida sencilla de los poetas y pescadores, pero también a los diferentes tipos de gobierno y su distanciamiento de dichas formas de vivir. <br/><br/>Mi poeta favorita: Li Ching-chao (1084-1151).",,,1,0
403846,"Caliban and the Witch: Women, the Body and Primitive Accumulation",Silvia Federici,"Federici, Silvia",,"=""1570270597""","=""9781570270598""",5,4.56,Autonomedia,Paperback,285,2004,2004,2016/11/18,2016/10/31,,,read,"Notable libro que describe el proceso de proletarización y advenimiento del sistema capitalista en Europa, relacionándolo con el fenómeno de caza de brujas, desde un lente crítico y de género. La transición desde el feudalismo al capitalismo y la construcción de roles de género que inferiorizan a la mujer no ocurrieron natural ni azarosamente, y este libro permite entender dichos procesos al detallar cómo las fuerzas de la burguesía, el clero, la aristocracia y los colonizadores actuaron en contra de las formas de organización y resistencia popular, las diferentes creencias paganas, y las civilizaciones americanas, para construir la base del sistema global que perdura hasta hoy.",,,1,0
17840972,Crítica do Programa de Gotha,Karl Marx,"Marx, Karl",Rubens Enderle,"=""8575591894""","=""9788575591895""",4,4.30,Boitempo,Paperback,144,2012,1875,2016/11/13,2016/11/12,,,read,"Breve aplicación del pensamiento de Marx a la crítica de un descuidado proyecto socialista. Más corto que el Manifiesto, y quizás más esclarecedor o explícito en algunos puntos.",,,1,0
13275,Poetics of Music in the Form of Six Lessons (The Charles Eliot Norton Lectures),Igor Stravinsky,"Stravinsky, Igor","George Seferis, Arthur Knodel, Ingolf Dahl","=""0674678567""","=""9780674678569""",3,4.10,Belknap Press: An Imprint of Harvard University Press,Paperback,160,1970,1942,2016/01/01,2016/05/29,,,read,,,,1,0
24237936,Hilando Fino. Desde el Feminismo Comunitario,Julieta Paredes,"Paredes, Julieta",,"=""""","=""""",3,4.17,Comunidad Mujeres Creando Comunidad,Paperback,119,2012,2010,2016/08/01,2016/09/09,,,read,,,,1,0
349650,One-Dimensional Man: Studies in the Ideology of Advanced Industrial Society,Herbert Marcuse,"Marcuse, Herbert",Douglas Kellner,"=""0807014176""","=""9780807014172""",5,3.98,Beacon Press,Paperback,260,1991,1964,2014/06/01,2016/05/29,,,read,,,,1,0
187149,Open Veins of Latin America: Five Centuries of the Pillage of a Continent,Eduardo Galeano,"Galeano, Eduardo","Isabel Allende, Cedric Belfrage","=""0853459916""","=""9780853459910""",4,4.31,Monthly Review Press,Paperback,317,1997,1971,2011/01/01,2016/05/31,,,read,,,,1,0
6329598,The Foundations of Leninism,Joseph Stalin,"Stalin, Joseph",,"=""""","=""""",4,4.06,Foreign Languages Press ,Paperback,123,1970,1924,2013/01/01,2016/05/31,,,read,,,,1,0
3399320,Poemas (Spanish Edition),Alexander Pushkin,"Pushkin, Alexander",,"=""8424927621""","=""9788424927622""",5,4.24,Gredos,Hardcover,216,2005,1821,2016/08/01,2016/06/23,,,read,,,,1,0
385028,Ruslan and Ludmila,Alexander Pushkin,"Pushkin, Alexander",,"=""5050047730""","=""9785050047731""",2,4.08,ЭКСМО,Hardcover,134,2000,1820,2016/08/01,2016/06/29,,,read,,,,1,0
74647,Postmodernism: A Very Short Introduction,Christopher Butler,"Butler, Christopher",,"=""0192802399""","=""9780192802392""",4,3.43,Oxford University Press,Paperback,142,2003,2002,2016/07/01,2016/07/05,,,read,,,,1,0
